id,title,category,price_raw,price,currency,unit,moq,supplier,city,state,location,rating,response_rate_pct,response_time,certification,years_in_business,listed_date,source,url,price_usd,price_eur,related_keywords,country_region,country_subregion,schema_version,price_anomaly,category_label,region,price_bucket,response_tier,supplier_maturity,quality_score
96539a30f4b3e4,Power Press Machine,industrial-machinery,"₹1,488,590 / piece",1488589.6,INR,piece,1,Star Star Trading Co.,Pune,Maharashtra,"Pune, Maharashtra",,58.0,,MSME Registered,8.0,2025-07-26,indiamart_mock,https://www.indiamart.com/proddetail/ceb254b4.html,17863.08,16374.49,,Asia,Southern Asia,v2,False,Industrial Machinery,West,>10L,Low,Established,80.0
b67ee699b29c42,Centrifugal Pump,industrial-machinery,"₹2,656,005 / piece",2656005.36,INR,piece,5,Apex Apex Trading Co.,Jaipur,Rajasthan,"Jaipur, Rajasthan",4.1,80.0,2-3 Days,,7.0,2026-05-01,indiamart_mock,https://www.indiamart.com/proddetail/5b169f5d.html,31872.06,29216.06,,Asia,Southern Asia,v2,False,Industrial Machinery,West,>10L,High,Growing,100.0
3a5611494939a2,Gear Hobbing Machine,industrial-machinery,"₹1,367,812 / unit",1367812.03,INR,unit,25,Shree Supreme Works,Noida,Uttar Pradesh,"Noida, Uttar Pradesh",3.9,,2-3 Days,BIS,21.0,2026-04-26,indiamart_mock,https://www.indiamart.com/proddetail/e2263746.html,16413.74,15045.93,,Asia,Southern Asia,v2,False,Industrial Machinery,North,>10L,,Veteran,80.0
0b6898f26adc23,Rotary Furnace,industrial-machinery,"₹2,474,379 / set",2474378.61,INR,set,50,Modern Universal Solutions,Ahmedabad,Gujarat,"Ahmedabad, Gujarat",,77.0,Within 1 Hour,BIS,14.0,2025-07-26,indiamart_mock,https://www.indiamart.com/proddetail/8fe5cf6c.html,29692.54,27218.16,,Asia,Southern Asia,v2,False,Industrial Machinery,West,>10L,Medium,Established,80.0
0b849ee31aa0b5,High Speed Industrial Air Compressor,industrial-machinery,"₹1,803,305 / unit",1803304.88,INR,unit,10,Bharat Star Suppliers,Kanpur,Uttar Pradesh,"Kanpur, Uttar Pradesh",3.7,80.0,Within 1 Hour,BIS,6.0,2025-10-21,indiamart_mock,https://www.indiamart.com/proddetail/03aa2ef9.html,21639.66,19836.35,,Asia,Southern Asia,v2,False,Industrial Machinery,North,>10L,High,Growing,100.0
60aa9b167ab716,Heavy Duty Industrial Air Compressor,industrial-machinery,"₹284,015 / unit",284014.69,INR,unit,1,Apex National Works,Jaipur,Rajasthan,"Jaipur, Rajasthan",4.7,77.0,Within 1 Hour,MSME Registered,23.0,2025-06-18,indiamart_mock,https://www.indiamart.com/proddetail/879ffc68.html,3408.18,3124.16,,Asia,Southern Asia,v2,False,Industrial Machinery,West,1L–10L,Medium,Veteran,100.0
150222125a485c,Energy Efficient CNC Lathe Machine,industrial-machinery,"₹3,815,028 / set",3815027.69,INR,set,1,Universal Excellent Trading Co.,Coimbatore,Tamil Nadu,"Coimbatore, Tamil Nadu",4.1,85.0,,ISO 9001:2015,18.0,2025-11-20,indiamart_mock,https://www.indiamart.com/proddetail/1b24a1a3.html,45780.33,41965.3,,Asia,Southern Asia,v2,False,Industrial Machinery,South,>10L,High,Veteran,100.0
694b9e3f10fee1,Hydraulic Press Machine,industrial-machinery,"₹828,604 / piece",828603.93,INR,piece,1,Bharat Bharat Industries,Chennai,Tamil Nadu,"Chennai, Tamil Nadu",,51.0,Within 1 Hour,ROHS,30.0,2025-11-03,indiamart_mock,https://www.indiamart.com/proddetail/a0d41515.html,9943.25,9114.64,,Asia,Southern Asia,v2,False,Industrial Machinery,South,1L–10L,Low,Veteran,80.0
1033c0b72922d0,Metal Cutting Bandsaw,industrial-machinery,"₹396,032 / piece",396032.32,INR,piece,1,Apex Modern Solutions,Kolkata,West Bengal,"Kolkata, West Bengal",3.5,81.0,,,14.0,2025-07-15,indiamart_mock,https://www.indiamart.com/proddetail/29a4e888.html,4752.39,4356.36,,Asia,Southern Asia,v2,False,Industrial Machinery,East,1L–10L,High,Established,100.0
bf7b0101e0ec95,Power Press Machine,industrial-machinery,"₹2,197,548 / unit",2197547.9,INR,unit,25,Sri Pioneer Solutions,Kanpur,Uttar Pradesh,"Kanpur, Uttar Pradesh",3.1,63.0,Within 4 Hours,MSME Registered,8.0,2026-02-04,indiamart_mock,https://www.indiamart.com/proddetail/e910b013.html,26370.57,24173.03,,Asia,Southern Asia,v2,False,Industrial Machinery,North,>10L,Medium,Established,100.0
c0cc77f56f95a8,High Speed Hydraulic Press Machine,industrial-machinery,"₹3,170,966 / unit",3170965.62,INR,unit,500,National Prime Works,Rajkot,Gujarat,"Rajkot, Gujarat",3.8,77.0,Within 1 Hour,,21.0,2025-06-19,indiamart_mock,https://www.indiamart.com/proddetail/0aa11758.html,38051.59,34880.62,,Asia,Southern Asia,v2,False,Industrial Machinery,West,>10L,Medium,Veteran,100.0
52d08e6a4a26af,High Speed Rotary Furnace,industrial-machinery,"₹531,553 / piece",531552.58,INR,piece,500,Universal Prime Pvt. Ltd.,Nashik,Maharashtra,"Nashik, Maharashtra",3.9,73.0,Within 1 Hour,,16.0,2026-03-01,indiamart_mock,https://www.indiamart.com/proddetail/1b5cf77f.html,6378.63,5847.08,,Asia,Southern Asia,v2,False,Industrial Machinery,West,1L–10L,Medium,Veteran,100.0
2a1af6d1ae1f37,Energy Efficient Industrial Air Compressor,industrial-machinery,"₹3,359,935 / piece",3359934.65,INR,piece,1,Prime Star Pvt. Ltd.,Surat,Gujarat,"Surat, Gujarat",3.2,99.0,Within 24 Hours,,10.0,2026-03-02,indiamart_mock,https://www.indiamart.com/proddetail/4fd329f0.html,40319.22,36959.28,,Asia,Southern Asia,v2,False,Industrial Machinery,West,>10L,Excellent,Established,100.0
26cab5ccfd154d,Pneumatic Drill Press,industrial-machinery,Get Latest Price,,INR,unit,25,National Modern Corporation,Pune,Maharashtra,"Pune, Maharashtra",4.1,93.0,,,21.0,2025-07-10,indiamart_mock,https://www.indiamart.com/proddetail/c4a66f6a.html,,,,Asia,Southern Asia,v2,False,Industrial Machinery,West,,High,Veteran,80.0
8713fe05530de5,Industrial Conveyor Belt,industrial-machinery,"₹2,667,518 / set",2667517.61,INR,set,25,Universal Pioneer Pvt. Ltd.,Nagpur,Maharashtra,"Nagpur, Maharashtra",3.1,54.0,Within 1 Hour,,3.0,2025-12-20,indiamart_mock,https://www.indiamart.com/proddetail/553f22f1.html,32010.21,29342.69,,Asia,Southern Asia,v2,False,Industrial Machinery,West,>10L,Low,Startup,100.0
2d7e5126c3de0d,Energy Efficient Gear Hobbing Machine,industrial-machinery,"₹691,612 / piece",691611.93,INR,piece,100,Modern Excellent Works,Kolkata,West Bengal,"Kolkata, West Bengal",,52.0,Within 4 Hours,,34.0,2025-12-03,indiamart_mock,https://www.indiamart.com/proddetail/1416f49f.html,8299.34,7607.73,,Asia,Southern Asia,v2,False,Industrial Machinery,East,1L–10L,Low,Veteran,80.0
51ea53671c4fc3,Injection Moulding Machine,industrial-machinery,"₹3,488,475 / unit",3488474.58,INR,unit,100,Pioneer Prime Export House,Jaipur,Rajasthan,"Jaipur, Rajasthan",3.7,74.0,Within 24 Hours,MSME Registered,10.0,2025-07-08,indiamart_mock,https://www.indiamart.com/proddetail/b5c10946.html,41861.69,38373.22,,Asia,Southern Asia,v2,False,Industrial Machinery,West,>10L,Medium,Established,100.0
e576da8df571d3,Heavy Duty Metal Cutting Bandsaw,industrial-machinery,"₹593,348 / unit",593348.19,INR,unit,50,Bharat Pioneer Export House,Coimbatore,Tamil Nadu,"Coimbatore, Tamil Nadu",4.6,92.0,,BIS,28.0,2025-12-20,indiamart_mock,https://www.indiamart.com/proddetail/f36ae486.html,7120.18,6526.83,,Asia,Southern Asia,v2,False,Industrial Machinery,South,1L–10L,High,Veteran,100.0
ac6aaf441fbe1f,Injection Moulding Machine,industrial-machinery,"₹4,265,292 / set",4265292.18,INR,set,5,National Global Manufacturing Co.,Chennai,Tamil Nadu,"Chennai, Tamil Nadu",,56.0,,ISO 9001:2015,9.0,2026-03-18,indiamart_mock,https://www.indiamart.com/proddetail/83eaad19.html,51183.51,46918.21,,Asia,Southern Asia,v2,False,Industrial Machinery,South,>10L,Low,Established,80.0
e86a183b415fc8,Rotary Furnace,industrial-machinery,"₹3,643,561 / piece",3643561.08,INR,piece,25,Star Supreme Solutions,Rajkot,Gujarat,"Rajkot, Gujarat",4.4,89.0,Within 24 Hours,,16.0,2026-05-05,indiamart_mock,https://www.indiamart.com/proddetail/ab35b3a4.html,43722.73,40079.17,,Asia,Southern Asia,v2,False,Industrial Machinery,West,>10L,High,Veteran,100.0
1bdf228475622d,High Speed Automatic Welding Machine,industrial-machinery,"₹4,430,212 / set",4430212.47,INR,set,50,Bharat Universal Solutions,Pune,Maharashtra,"Pune, Maharashtra",4.9,88.0,Within 4 Hours,MSME Registered,,2025-11-13,indiamart_mock,https://www.indiamart.com/proddetail/7824796f.html,53162.55,48732.34,,Asia,Southern Asia,v2,False,Industrial Machinery,West,>10L,High,,100.0
4c0aebaee1f826,Semi-Automatic Gear Hobbing Machine,industrial-machinery,"₹3,832,480 / set",3832479.73,INR,set,10,Supreme Star Works,Ludhiana,Punjab,"Ludhiana, Punjab",4.0,55.0,Within 4 Hours,,2.0,2026-03-06,indiamart_mock,https://www.indiamart.com/proddetail/73a6ab52.html,45989.76,42157.28,,Asia,Southern Asia,v2,False,Industrial Machinery,North,>10L,Low,Startup,100.0
d2fa02e3d9217d,Industrial Air Compressor,industrial-machinery,"₹1,696,483 / piece",1696483.34,INR,piece,500,Global Prime Enterprises,Jaipur,Rajasthan,"Jaipur, Rajasthan",3.7,,Within 1 Hour,MSME Registered,31.0,2026-04-07,indiamart_mock,https://www.indiamart.com/proddetail/17a2f723.html,20357.8,18661.32,,Asia,Southern Asia,v2,False,Industrial Machinery,West,>10L,,Veteran,80.0
3360da22cd1952,Automatic Industrial Mixer,industrial-machinery,"₹4,077,771 / piece",4077770.84,INR,piece,50,Excellent Modern Industries,Indore,Madhya Pradesh,"Indore, Madhya Pradesh",4.2,99.0,Within 24 Hours,ROHS,4.0,2026-03-12,indiamart_mock,https://www.indiamart.com/proddetail/f268fe90.html,48933.25,44855.48,,Asia,Southern Asia,v2,False,Industrial Machinery,Central,>10L,Excellent,Growing,100.0
ccce784fe0705e,High Speed Pneumatic Drill Press,industrial-machinery,"₹3,767,544 / set",3767544.43,INR,set,100,Excellent Sri Enterprises,Noida,Uttar Pradesh,"Noida, Uttar Pradesh",3.5,,2-3 Days,ISO 9001:2015,16.0,2026-05-19,indiamart_mock,https://www.indiamart.com/proddetail/5cb4f845.html,45210.53,41442.99,,Asia,Southern Asia,v2,False,Industrial Machinery,North,>10L,,Veteran,80.0
68442b11d66d46,Rotary Furnace,industrial-machinery,"₹318,542 / unit",318541.76,INR,unit,50,Sri Quality Manufacturing Co.,Kochi,Kerala,"Kochi, Kerala",,52.0,2-3 Days,,2.0,2025-09-10,indiamart_mock,https://www.indiamart.com/proddetail/8d2621b0.html,3822.5,3503.96,,Asia,Southern Asia,v2,False,Industrial Machinery,South,1L–10L,Low,Startup,80.0
605ec14a668f7a,Metal Cutting Bandsaw,industrial-machinery,"₹3,312,314 / set",3312313.63,INR,set,50,Universal Sri Solutions,Kochi,Kerala,"Kochi, Kerala",4.3,93.0,2-3 Days,,9.0,2025-11-28,indiamart_mock,https://www.indiamart.com/proddetail/6002617f.html,39747.76,36435.45,,Asia,Southern Asia,v2,False,Industrial Machinery,South,>10L,High,Established,100.0
06ed05f1fbc330,CNC Lathe Machine,industrial-machinery,"₹3,987,770 / set",3987769.88,INR,set,25,Shree Apex Trading Co.,Pune,Maharashtra,"Pune, Maharashtra",4.1,98.0,Within 4 Hours,MSME Registered,4.0,2025-09-06,indiamart_mock,https://www.indiamart.com/proddetail/6c1d6523.html,47853.24,43865.47,,Asia,Southern Asia,v2,False,Industrial Machinery,West,>10L,Excellent,Growing,100.0
824300c6bff120,Grinding Mill,industrial-machinery,"₹4,027,449 / set",4027449.16,INR,set,25,Prime Prime Suppliers,Jaipur,Rajasthan,"Jaipur, Rajasthan",3.7,67.0,Within 1 Hour,,,2026-02-21,indiamart_mock,https://www.indiamart.com/proddetail/89bdd318.html,48329.39,44301.94,,Asia,Southern Asia,v2,False,Industrial Machinery,West,>10L,Medium,,100.0
dcc2e3be6675df,Automatic Rotary Furnace,industrial-machinery,"₹2,979,223 / set",2979222.71,INR,set,5,Sri Sri Manufacturing Co.,Kolkata,West Bengal,"Kolkata, West Bengal",3.7,,Within 24 Hours,,4.0,2025-10-21,indiamart_mock,https://www.indiamart.com/proddetail/8c68a928.html,35750.67,32771.45,,Asia,Southern Asia,v2,False,Industrial Machinery,East,>10L,,Growing,80.0
ac6ae4cd5028a9,CNC Lathe Machine,industrial-machinery,"₹3,821,282 / unit",3821281.86,INR,unit,5,National Shree Corporation,Kochi,Kerala,"Kochi, Kerala",,73.0,Within 24 Hours,,3.0,2026-05-10,indiamart_mock,https://www.indiamart.com/proddetail/b86021ca.html,45855.38,42034.1,,Asia,Southern Asia,v2,False,Industrial Machinery,South,>10L,Medium,Startup,80.0
ca3909f41a6c54,Automatic Rotary Furnace,industrial-machinery,"₹2,589,039 / unit",2589039.18,INR,unit,100,Bharat Excellent Enterprises,Jaipur,Rajasthan,"Jaipur, Rajasthan",,51.0,Within 4 Hours,,8.0,2025-12-18,indiamart_mock,https://www.indiamart.com/proddetail/fd24cd09.html,31068.47,28479.43,,Asia,Southern Asia,v2,False,Industrial Machinery,West,>10L,Low,Established,80.0
42d75dbafda17f,Semi-Automatic Automatic Welding Machine,industrial-machinery,"₹912,800 / piece",912799.86,INR,piece,5,Modern Pioneer Suppliers,Pune,Maharashtra,"Pune, Maharashtra",3.9,,Within 24 Hours,,35.0,2025-10-08,indiamart_mock,https://www.indiamart.com/proddetail/2ab8a930.html,10953.6,10040.8,,Asia,Southern Asia,v2,False,Industrial Machinery,West,1L–10L,,Veteran,80.0
259d06a8218df4,Semi-Automatic Automatic Welding Machine,industrial-machinery,"₹3,574,728 / unit",3574728.28,INR,unit,500,Supreme Supreme Corporation,Nashik,Maharashtra,"Nashik, Maharashtra",,51.0,Within 24 Hours,,9.0,2026-02-14,indiamart_mock,https://www.indiamart.com/proddetail/4d6def72.html,42896.74,39322.01,,Asia,Southern Asia,v2,False,Industrial Machinery,West,>10L,Low,Established,80.0
4fb7e51a2b4547,Rotary Furnace,industrial-machinery,"₹2,372,745 / set",2372745.01,INR,set,5,Supreme Supreme Suppliers,Faridabad,Haryana,"Faridabad, Haryana",4.3,93.0,,,,2026-04-20,indiamart_mock,https://www.indiamart.com/proddetail/e5fbb7f4.html,28472.94,26100.2,,Asia,Southern Asia,v2,False,Industrial Machinery,North,>10L,High,,100.0
a8464b85d4debe,Energy Efficient Grinding Mill,industrial-machinery,"₹2,270,344 / piece",2270344.08,INR,piece,5,Apex National Export House,Rajkot,Gujarat,"Rajkot, Gujarat",3.3,64.0,Within 24 Hours,MSME Registered,17.0,2025-09-04,indiamart_mock,https://www.indiamart.com/proddetail/25fc017b.html,27244.13,24973.78,,Asia,Southern Asia,v2,False,Industrial Machinery,West,>10L,Medium,Veteran,100.0
a762cd9cd685c6,Pneumatic Drill Press,industrial-machinery,"₹434,026 / unit",434026.4,INR,unit,5,Pioneer Modern Works,Gurgaon,Haryana,"Gurgaon, Haryana",,88.0,Within 24 Hours,ISO 9001:2015,2.0,2025-08-03,indiamart_mock,https://www.indiamart.com/proddetail/2bd9c7be.html,5208.32,4774.29,,Asia,Southern Asia,v2,False,Industrial Machinery,North,1L–10L,High,Startup,80.0
b4f87f57ef4f33,Heavy Duty CNC Lathe Machine,industrial-machinery,"₹3,454,811 / set",3454811.12,INR,set,25,Pioneer Universal Trading Co.,Visakhapatnam,Andhra Pradesh,"Visakhapatnam, Andhra Pradesh",4.1,69.0,2-3 Days,ROHS,26.0,2026-05-12,indiamart_mock,https://www.indiamart.com/proddetail/1293ed94.html,41457.73,38002.92,,Asia,Southern Asia,v2,False,Industrial Machinery,South,>10L,Medium,Veteran,100.0
3b68c2bba7e948,Automatic Welding Machine,industrial-machinery,"₹2,186,866 / piece",2186866.32,INR,piece,10,National Excellent Export House,Delhi,Delhi,"Delhi, Delhi",3.6,72.0,2-3 Days,CE,33.0,2026-03-15,indiamart_mock,https://www.indiamart.com/proddetail/c03a88d3.html,26242.4,24055.53,,Asia,Southern Asia,v2,False,Industrial Machinery,North,>10L,Medium,Veteran,100.0
55c30ac190e01c,Injection Moulding Machine,industrial-machinery,Get Latest Price,,INR,piece,500,Sri Pioneer Suppliers,Nagpur,Maharashtra,"Nagpur, Maharashtra",3.5,60.0,Within 24 Hours,,,2025-11-12,indiamart_mock,https://www.indiamart.com/proddetail/3ae15b4c.html,,,,Asia,Southern Asia,v2,False,Industrial Machinery,West,,Medium,,80.0
c1dd49549b4d57,High Speed Industrial Conveyor Belt,industrial-machinery,"₹118,946 / set",118945.7,INR,set,5,Excellent Pioneer Suppliers,Nagpur,Maharashtra,"Nagpur, Maharashtra",3.1,88.0,2-3 Days,MSME Registered,7.0,2026-01-24,indiamart_mock,https://www.indiamart.com/proddetail/ca98fe5e.html,1427.35,1308.4,,Asia,Southern Asia,v2,False,Industrial Machinery,West,1L–10L,High,Growing,100.0
e6a743fb873536,Automatic Industrial Air Compressor,industrial-machinery,"₹217,912 / piece",217912.14,INR,piece,10,Apex Prime Manufacturing Co.,Jaipur,Rajasthan,"Jaipur, Rajasthan",3.1,98.0,,MSME Registered,8.0,2026-02-17,indiamart_mock,https://www.indiamart.com/proddetail/be303383.html,2614.95,2397.03,,Asia,Southern Asia,v2,False,Industrial Machinery,West,1L–10L,Excellent,Established,100.0
a80038298977e6,Industrial Conveyor Belt,industrial-machinery,"₹907,775 / unit",907774.6,INR,unit,1,Quality Bharat Corporation,Kolkata,West Bengal,"Kolkata, West Bengal",,80.0,,,,2026-05-07,indiamart_mock,https://www.indiamart.com/proddetail/9c38524f.html,10893.3,9985.52,,Asia,Southern Asia,v2,False,Industrial Machinery,East,1L–10L,High,,80.0
8165becc332450,Screw Compressor,industrial-machinery,"₹4,457,912 / unit",4457911.58,INR,unit,10,Bharat National Export House,Noida,Uttar Pradesh,"Noida, Uttar Pradesh",4.0,86.0,Within 24 Hours,,24.0,2025-07-28,indiamart_mock,https://www.indiamart.com/proddetail/d84b6a84.html,53494.94,49037.03,,Asia,Southern Asia,v2,False,Industrial Machinery,North,>10L,High,Veteran,100.0
000204a765e017,Heavy Duty Metal Cutting Bandsaw,industrial-machinery,"₹2,692,140 / set",2692139.63,INR,set,50,Pioneer Apex Industries,Visakhapatnam,Andhra Pradesh,"Visakhapatnam, Andhra Pradesh",,,2-3 Days,CE,25.0,2025-08-04,indiamart_mock,https://www.indiamart.com/proddetail/bf229ad6.html,32305.68,29613.54,,Asia,Southern Asia,v2,False,Industrial Machinery,South,>10L,,Veteran,60.0
4296951a9f58d7,Industrial Conveyor Belt,industrial-machinery,"₹1,993,058 / set",1993057.97,INR,set,5,Sri Global Industries,Nashik,Maharashtra,"Nashik, Maharashtra",4.5,97.0,Within 1 Hour,CE,21.0,2025-06-08,indiamart_mock,https://www.indiamart.com/proddetail/1076c9d3.html,23916.7,21923.64,,Asia,Southern Asia,v2,False,Industrial Machinery,West,>10L,Excellent,Veteran,100.0
0ac2ea1f225890,High Speed Centrifugal Pump,industrial-machinery,"₹1,550,337 / set",1550336.67,INR,set,100,National Excellent Works,Kolkata,West Bengal,"Kolkata, West Bengal",3.5,65.0,Within 24 Hours,MSME Registered,20.0,2025-06-13,indiamart_mock,https://www.indiamart.com/proddetail/80574209.html,18604.04,17053.7,,Asia,Southern Asia,v2,False,Industrial Machinery,East,>10L,Medium,Veteran,100.0
25d83a0cf4ea57,Semi-Automatic Power Press Machine,industrial-machinery,"₹2,166,918 / unit",2166918.35,INR,unit,10,Supreme Excellent Manufacturing Co.,Nashik,Maharashtra,"Nashik, Maharashtra",,74.0,2-3 Days,,10.0,2026-01-07,indiamart_mock,https://www.indiamart.com/proddetail/f6ecc1c3.html,26003.02,23836.1,,Asia,Southern Asia,v2,False,Industrial Machinery,West,>10L,Medium,Established,80.0
1582a16f68eb0b,Automatic Welding Machine,industrial-machinery,"₹2,957,035 / unit",2957034.65,INR,unit,500,Sri Bharat Suppliers,Nashik,Maharashtra,"Nashik, Maharashtra",4.9,58.0,Within 1 Hour,ROHS,34.0,2026-02-13,indiamart_mock,https://www.indiamart.com/proddetail/7452ed92.html,35484.42,32527.38,,Asia,Southern Asia,v2,False,Industrial Machinery,West,>10L,Low,Veteran,100.0
eca290c7c158bd,Pneumatic Drill Press,industrial-machinery,Get Latest Price,,INR,piece,5,Bharat Supreme Suppliers,Kanpur,Uttar Pradesh,"Kanpur, Uttar Pradesh",4.9,80.0,Within 4 Hours,MSME Registered,4.0,2025-08-19,indiamart_mock,https://www.indiamart.com/proddetail/06a9f849.html,,,,Asia,Southern Asia,v2,False,Industrial Machinery,North,,High,Growing,80.0
661246910b5595,Heavy Duty Screw Compressor,industrial-machinery,"₹4,110,835 / piece",4110835.32,INR,piece,1,Quality Supreme Industries,Hyderabad,Telangana,"Hyderabad, Telangana",3.8,97.0,Within 24 Hours,ISO 9001:2015,,2026-02-26,indiamart_mock,https://www.indiamart.com/proddetail/699c7c35.html,49330.02,45219.19,,Asia,Southern Asia,v2,False,Industrial Machinery,South,>10L,Excellent,,100.0
82be1a04b00063,Rotary Furnace,industrial-machinery,"₹2,366,569 / piece",2366568.63,INR,piece,10,Pioneer Excellent Works,Kolkata,West Bengal,"Kolkata, West Bengal",,,Within 4 Hours,,12.0,2025-09-30,indiamart_mock,https://www.indiamart.com/proddetail/fb4a5da4.html,28398.82,26032.25,,Asia,Southern Asia,v2,False,Industrial Machinery,East,>10L,,Established,60.0
c5d407dc60c322,Semi-Automatic Hydraulic Press Machine,industrial-machinery,"₹802,095 / unit",802094.69,INR,unit,50,Universal Apex Trading Co.,Visakhapatnam,Andhra Pradesh,"Visakhapatnam, Andhra Pradesh",3.8,,Within 4 Hours,,16.0,2025-10-21,indiamart_mock,https://www.indiamart.com/proddetail/b09a4094.html,9625.14,8823.04,,Asia,Southern Asia,v2,False,Industrial Machinery,South,1L–10L,,Veteran,80.0
e59051f82f8439,Hydraulic Press Machine,industrial-machinery,"₹1,369,227 / unit",1369227.09,INR,unit,100,Apex Pioneer Manufacturing Co.,Nagpur,Maharashtra,"Nagpur, Maharashtra",3.5,79.0,Within 24 Hours,CE,33.0,2026-01-14,indiamart_mock,https://www.indiamart.com/proddetail/a5bf80f4.html,16430.73,15061.5,,Asia,Southern Asia,v2,False,Industrial Machinery,West,>10L,Medium,Veteran,100.0
ebc5d49f5acfdf,Semi-Automatic Screw Compressor,industrial-machinery,"₹1,005,509 / piece",1005508.84,INR,piece,100,Pioneer Bharat Solutions,Gurgaon,Haryana,"Gurgaon, Haryana",3.7,80.0,,ROHS,6.0,2025-10-07,indiamart_mock,https://www.indiamart.com/proddetail/f66b6a16.html,12066.11,11060.6,,Asia,Southern Asia,v2,False,Industrial Machinery,North,>10L,High,Growing,100.0
