2026-05-27 09:22:20,145 | INFO     | orchestration.pipeline       | ════════════════════════════════════════════════════════════
2026-05-27 09:22:22,035 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=printed+circuit&max=5'
2026-05-27 09:22:22,036 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=genuine+arduino&max=5'
2026-05-27 09:22:22,036 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=arduino+microcontroller&max=5'
2026-05-27 09:22:22,038 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=genuine+mosfet&max=5'
2026-05-27 09:22:22,045 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=genuine+dc-dc&max=5'
2026-05-27 09:22:22,046 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=original+li-ion&max=5'
2026-05-27 09:22:22,046 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=genuine+mosfet&max=5'
2026-05-27 09:22:22,046 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=original+raspberry&max=5'
2026-05-27 09:22:22,048 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=imported+resistor&max=5'
2026-05-27 09:22:22,054 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=imported+stepper&max=5'
2026-05-27 09:22:22,055 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=imported+hall&max=5'
2026-05-27 09:22:22,055 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=imported+dc-dc&max=5'
2026-05-27 09:22:22,055 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=genuine+stepper&max=5'
2026-05-27 09:22:22,056 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=original+solar&max=5'
2026-05-27 09:22:22,064 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=imported+esp32&max=5'
2026-05-27 09:22:22,064 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=capacitor+pack&max=5'
2026-05-27 09:22:22,065 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=strip+light&max=5'
2026-05-27 09:22:22,065 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=rohs+compliant&max=5'
2026-05-27 09:22:22,065 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=imported+oled&max=5'
2026-05-27 09:22:22,080 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=original+printed&max=5'
2026-05-27 09:22:22,080 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=module+433mhz&max=5'
2026-05-27 09:22:22,081 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=original+arduino&max=5'
2026-05-27 09:22:22,081 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=original+capacitor&max=5'
2026-05-27 09:22:22,082 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=genuine+strip&max=5'
2026-05-27 09:22:22,090 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=original+esp32&max=5'
2026-05-27 09:22:22,090 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=solar+panel&max=5'
2026-05-27 09:22:22,091 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=rohs+compliant&max=5'
2026-05-27 09:22:22,091 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=hall+effect&max=5'
2026-05-27 09:22:22,091 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=imported+resistor&max=5'
2026-05-27 09:22:22,097 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=dc-dc+buck&max=5'
2026-05-27 09:22:22,097 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=li-ion+battery&max=5'
2026-05-27 09:22:22,098 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=mosfet+transistor&max=5'
2026-05-27 09:22:22,098 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=rohs+compliant&max=5'
2026-05-27 09:22:22,098 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=raspberry&max=5'
2026-05-27 09:22:22,104 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=hall+effect&max=5'
2026-05-27 09:22:22,105 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=li-ion+battery&max=5'
2026-05-27 09:22:22,105 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=stepper+motor&max=5'
2026-05-27 09:22:22,105 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=genuine+solar&max=5'
2026-05-27 09:22:22,106 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=resistor&max=5'
2026-05-27 09:22:22,115 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=capacitor+pack&max=5'
2026-05-27 09:22:22,115 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=arduino+microcontroller&max=5'
2026-05-27 09:22:22,116 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=solar+panel&max=5'
2026-05-27 09:22:22,116 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=raspberry&max=5'
2026-05-27 09:22:22,117 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=printed+circuit&max=5'
2026-05-27 09:22:22,122 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=solar+panel&max=5'
2026-05-27 09:22:22,123 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=oled+display&max=5'
2026-05-27 09:22:22,123 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=arduino+microcontroller&max=5'
2026-05-27 09:22:22,124 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=genuine+oled&max=5'
2026-05-27 09:22:22,124 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=stepper+motor&max=5'
2026-05-27 09:22:22,131 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=capacitor+pack&max=5'
2026-05-27 09:22:22,131 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=rohs+compliant&max=5'
2026-05-27 09:22:22,132 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=resistor&max=5'
2026-05-27 09:22:22,132 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=imported+dc-dc&max=5'
2026-05-27 09:22:22,133 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=solar+panel&max=5'
2026-05-27 09:22:22,138 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=li-ion+battery&max=5'
2026-05-27 09:22:22,139 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=original+stepper&max=5'
2026-05-27 09:22:22,139 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=genuine+module&max=5'
2026-05-27 09:22:22,140 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=dc-dc+buck&max=5'
2026-05-27 09:22:22,140 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=solar+panel&max=5'
2026-05-27 09:22:22,145 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=imported+capacitor&max=5'
2026-05-27 09:22:22,147 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=genuine+hall&max=5'
2026-05-27 09:22:22,147 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=genuine+printed&max=5'
2026-05-27 09:22:22,147 | WARNING  | api.enricher                 | API call failed https://api.datamuse.com/words: 403, message='Forbidden', url='https://api.datamuse.com/words?ml=original+strip&max=5'
